                            Time;          Lat(deg);          Lon(deg);           Alt(km)
  20 Jun 2018 16:00:03.500000000;      4.346903e+01;     -8.054349e+01;      8.000000e-01
  20 Jun 2018 16:00:03.600000000;      4.346902e+01;     -8.054348e+01;      8.000000e-01
  20 Jun 2018 16:00:03.700000000;      4.346900e+01;     -8.054347e+01;      8.000000e-01
  20 Jun 2018 16:00:03.800000000;      4.346899e+01;     -8.054346e+01;      8.000000e-01
  20 Jun 2018 16:00:03.900000000;      4.346897e+01;     -8.054345e+01;      8.000000e-01
  20 Jun 2018 16:00:04.000000000;      4.346896e+01;     -8.054345e+01;      8.000000e-01
  20 Jun 2018 16:00:04.100000000;      4.346894e+01;     -8.054344e+01;      8.000000e-01
  20 Jun 2018 16:00:04.200000000;      4.346893e+01;     -8.054343e+01;      8.000000e-01
  20 Jun 2018 16:00:04.300000000;      4.346891e+01;     -8.054342e+01;      8.000000e-01
  20 Jun 2018 16:00:04.400000000;      4.346889e+01;     -8.054342e+01;      8.000000e-01
  20 Jun 2018 16:00:04.500000000;      4.346888e+01;     -8.054341e+01;      8.000000e-01
  20 Jun 2018 16:00:04.600000000;      4.346886e+01;     -8.054340e+01;      8.000000e-01
  20 Jun 2018 16:00:04.700000000;      4.346885e+01;     -8.054339e+01;      8.000000e-01
  20 Jun 2018 16:00:04.800000000;      4.346883e+01;     -8.054338e+01;      8.000000e-01
  20 Jun 2018 16:00:04.900000000;      4.346882e+01;     -8.054338e+01;      8.000000e-01
  20 Jun 2018 16:00:05.000000000;      4.346880e+01;     -8.054337e+01;      8.000000e-01
  20 Jun 2018 16:00:05.100000000;      4.346879e+01;     -8.054336e+01;      8.000000e-01
  20 Jun 2018 16:00:05.200000000;      4.346877e+01;     -8.054335e+01;      8.000000e-01
  20 Jun 2018 16:00:05.300000000;      4.346876e+01;     -8.054335e+01;      8.000000e-01
  20 Jun 2018 16:00:05.400000000;      4.346874e+01;     -8.054334e+01;      8.000000e-01
  20 Jun 2018 16:00:05.500000000;      4.346873e+01;     -8.054333e+01;      8.000000e-01
  20 Jun 2018 16:00:05.600000000;      4.346871e+01;     -8.054332e+01;      8.000000e-01
  20 Jun 2018 16:00:05.700000000;      4.346870e+01;     -8.054331e+01;      8.000000e-01
  20 Jun 2018 16:00:05.800000000;      4.346868e+01;     -8.054331e+01;      8.000000e-01
  20 Jun 2018 16:00:05.900000000;      4.346867e+01;     -8.054330e+01;      8.000000e-01
  20 Jun 2018 16:00:06.000000000;      4.346865e+01;     -8.054329e+01;      8.000000e-01
  20 Jun 2018 16:00:06.100000000;      4.346864e+01;     -8.054328e+01;      8.000000e-01
  20 Jun 2018 16:00:06.200000000;      4.346862e+01;     -8.054327e+01;      8.000000e-01
  20 Jun 2018 16:00:06.300000000;      4.346861e+01;     -8.054326e+01;      8.000000e-01
  20 Jun 2018 16:00:06.400000000;      4.346859e+01;     -8.054325e+01;      8.000000e-01
  20 Jun 2018 16:00:06.500000000;      4.346858e+01;     -8.054324e+01;      8.000000e-01
  20 Jun 2018 16:00:06.600000000;      4.346856e+01;     -8.054323e+01;      8.000000e-01
  20 Jun 2018 16:00:06.700000000;      4.346855e+01;     -8.054322e+01;      8.000000e-01
  20 Jun 2018 16:00:06.800000000;      4.346854e+01;     -8.054321e+01;      8.000000e-01
  20 Jun 2018 16:00:06.900000000;      4.346852e+01;     -8.054320e+01;      8.000000e-01
  20 Jun 2018 16:00:07.000000000;      4.346851e+01;     -8.054319e+01;      8.000000e-01
  20 Jun 2018 16:00:07.100000000;      4.346849e+01;     -8.054318e+01;      8.000000e-01
  20 Jun 2018 16:00:07.200000000;      4.346848e+01;     -8.054317e+01;      8.000000e-01
  20 Jun 2018 16:00:07.300000000;      4.346846e+01;     -8.054316e+01;      8.000000e-01
  20 Jun 2018 16:00:07.400000000;      4.346845e+01;     -8.054315e+01;      8.000000e-01
  20 Jun 2018 16:00:07.500000000;      4.346844e+01;     -8.054314e+01;      8.000000e-01
  20 Jun 2018 16:00:07.600000000;      4.346842e+01;     -8.054312e+01;      8.000000e-01
  20 Jun 2018 16:00:07.700000000;      4.346841e+01;     -8.054311e+01;      8.000000e-01
  20 Jun 2018 16:00:07.800000000;      4.346840e+01;     -8.054310e+01;      8.000000e-01
  20 Jun 2018 16:00:07.900000000;      4.346838e+01;     -8.054309e+01;      8.000000e-01
  20 Jun 2018 16:00:08.000000000;      4.346837e+01;     -8.054308e+01;      8.000000e-01
  20 Jun 2018 16:00:08.100000000;      4.346835e+01;     -8.054306e+01;      8.000000e-01
  20 Jun 2018 16:00:08.200000000;      4.346834e+01;     -8.054305e+01;      8.000000e-01
  20 Jun 2018 16:00:08.300000000;      4.346833e+01;     -8.054304e+01;      8.000000e-01
  20 Jun 2018 16:00:08.400000000;      4.346831e+01;     -8.054303e+01;      8.000000e-01
  20 Jun 2018 16:00:08.500000000;      4.346830e+01;     -8.054301e+01;      8.000000e-01
  20 Jun 2018 16:00:08.600000000;      4.346829e+01;     -8.054300e+01;      8.000000e-01
  20 Jun 2018 16:00:08.700000000;      4.346828e+01;     -8.054299e+01;      8.000000e-01
  20 Jun 2018 16:00:08.800000000;      4.346826e+01;     -8.054297e+01;      8.000000e-01
  20 Jun 2018 16:00:08.900000000;      4.346825e+01;     -8.054296e+01;      8.000000e-01
  20 Jun 2018 16:00:09.000000000;      4.346824e+01;     -8.054295e+01;      8.000000e-01
  20 Jun 2018 16:00:09.100000000;      4.346822e+01;     -8.054293e+01;      8.000000e-01
  20 Jun 2018 16:00:09.200000000;      4.346821e+01;     -8.054292e+01;      8.000000e-01
  20 Jun 2018 16:00:09.300000000;      4.346820e+01;     -8.054290e+01;      8.000000e-01
  20 Jun 2018 16:00:09.400000000;      4.346819e+01;     -8.054289e+01;      8.000000e-01
  20 Jun 2018 16:00:09.500000000;      4.346818e+01;     -8.054287e+01;      8.000000e-01
  20 Jun 2018 16:00:09.600000000;      4.346816e+01;     -8.054286e+01;      8.000000e-01
  20 Jun 2018 16:00:09.700000000;      4.346815e+01;     -8.054284e+01;      8.000000e-01
  20 Jun 2018 16:00:09.800000000;      4.346814e+01;     -8.054283e+01;      8.000000e-01
  20 Jun 2018 16:00:09.900000000;      4.346813e+01;     -8.054281e+01;      8.000000e-01
  20 Jun 2018 16:00:10.000000000;      4.346812e+01;     -8.054280e+01;      8.000000e-01
  20 Jun 2018 16:00:10.100000000;      4.346810e+01;     -8.054278e+01;      8.000000e-01
  20 Jun 2018 16:00:10.200000000;      4.346809e+01;     -8.054277e+01;      8.000000e-01
  20 Jun 2018 16:00:10.300000000;      4.346808e+01;     -8.054275e+01;      8.000000e-01
  20 Jun 2018 16:00:10.400000000;      4.346807e+01;     -8.054274e+01;      8.000000e-01
  20 Jun 2018 16:00:10.500000000;      4.346806e+01;     -8.054272e+01;      8.000000e-01
  20 Jun 2018 16:00:10.600000000;      4.346805e+01;     -8.054270e+01;      8.000000e-01
  20 Jun 2018 16:00:10.700000000;      4.346804e+01;     -8.054269e+01;      8.000000e-01
  20 Jun 2018 16:00:10.800000000;      4.346803e+01;     -8.054267e+01;      8.000000e-01
  20 Jun 2018 16:00:10.900000000;      4.346801e+01;     -8.054265e+01;      8.000000e-01
  20 Jun 2018 16:00:11.000000000;      4.346800e+01;     -8.054264e+01;      8.000000e-01
  20 Jun 2018 16:00:11.100000000;      4.346799e+01;     -8.054262e+01;      8.000000e-01
  20 Jun 2018 16:00:11.200000000;      4.346798e+01;     -8.054260e+01;      8.000000e-01
  20 Jun 2018 16:00:11.300000000;      4.346797e+01;     -8.054259e+01;      8.000000e-01
  20 Jun 2018 16:00:11.400000000;      4.346796e+01;     -8.054257e+01;      8.000000e-01
  20 Jun 2018 16:00:11.500000000;      4.346795e+01;     -8.054255e+01;      8.000000e-01
  20 Jun 2018 16:00:11.600000000;      4.346794e+01;     -8.054253e+01;      8.000000e-01
  20 Jun 2018 16:00:11.700000000;      4.346793e+01;     -8.054252e+01;      8.000000e-01
  20 Jun 2018 16:00:11.800000000;      4.346792e+01;     -8.054250e+01;      8.000000e-01
  20 Jun 2018 16:00:11.900000000;      4.346791e+01;     -8.054248e+01;      8.000000e-01
  20 Jun 2018 16:00:12.000000000;      4.346790e+01;     -8.054246e+01;      8.000000e-01
  20 Jun 2018 16:00:12.100000000;      4.346789e+01;     -8.054245e+01;      8.000000e-01
  20 Jun 2018 16:00:12.200000000;      4.346788e+01;     -8.054243e+01;      8.000000e-01
  20 Jun 2018 16:00:12.300000000;      4.346788e+01;     -8.054241e+01;      8.000000e-01
  20 Jun 2018 16:00:12.400000000;      4.346787e+01;     -8.054239e+01;      8.000000e-01
  20 Jun 2018 16:00:12.500000000;      4.346786e+01;     -8.054237e+01;      8.000000e-01
  20 Jun 2018 16:00:12.600000000;      4.346785e+01;     -8.054235e+01;      8.000000e-01
  20 Jun 2018 16:00:12.700000000;      4.346784e+01;     -8.054234e+01;      8.000000e-01
  20 Jun 2018 16:00:12.800000000;      4.346783e+01;     -8.054232e+01;      8.000000e-01
  20 Jun 2018 16:00:12.900000000;      4.346782e+01;     -8.054230e+01;      8.000000e-01
  20 Jun 2018 16:00:13.000000000;      4.346781e+01;     -8.054228e+01;      8.000000e-01
  20 Jun 2018 16:00:13.100000000;      4.346780e+01;     -8.054226e+01;      8.000000e-01
  20 Jun 2018 16:00:13.200000000;      4.346779e+01;     -8.054224e+01;      8.000000e-01
  20 Jun 2018 16:00:13.300000000;      4.346779e+01;     -8.054222e+01;      8.000000e-01
  20 Jun 2018 16:00:13.400000000;      4.346778e+01;     -8.054221e+01;      8.000000e-01
  20 Jun 2018 16:00:13.500000000;      4.346777e+01;     -8.054219e+01;      8.000000e-01
  20 Jun 2018 16:00:13.600000000;      4.346776e+01;     -8.054217e+01;      8.000000e-01
  20 Jun 2018 16:00:13.700000000;      4.346775e+01;     -8.054215e+01;      8.000000e-01
  20 Jun 2018 16:00:13.800000000;      4.346774e+01;     -8.054213e+01;      8.000000e-01
  20 Jun 2018 16:00:13.900000000;      4.346773e+01;     -8.054211e+01;      8.000000e-01
  20 Jun 2018 16:00:14.000000000;      4.346772e+01;     -8.054209e+01;      8.000000e-01
  20 Jun 2018 16:00:14.100000000;      4.346771e+01;     -8.054208e+01;      8.000000e-01
  20 Jun 2018 16:00:14.200000000;      4.346770e+01;     -8.054206e+01;      8.000000e-01
  20 Jun 2018 16:00:14.300000000;      4.346770e+01;     -8.054204e+01;      8.000000e-01
  20 Jun 2018 16:00:14.400000000;      4.346769e+01;     -8.054202e+01;      8.000000e-01
  20 Jun 2018 16:00:14.500000000;      4.346768e+01;     -8.054200e+01;      8.000000e-01
  20 Jun 2018 16:00:14.600000000;      4.346767e+01;     -8.054198e+01;      8.000000e-01
  20 Jun 2018 16:00:14.700000000;      4.346766e+01;     -8.054196e+01;      8.000000e-01
  20 Jun 2018 16:00:14.800000000;      4.346765e+01;     -8.054195e+01;      8.000000e-01
  20 Jun 2018 16:00:14.900000000;      4.346764e+01;     -8.054193e+01;      8.000000e-01
  20 Jun 2018 16:00:15.000000000;      4.346763e+01;     -8.054191e+01;      8.000000e-01
  20 Jun 2018 16:00:15.100000000;      4.346762e+01;     -8.054189e+01;      8.000000e-01
  20 Jun 2018 16:00:15.200000000;      4.346762e+01;     -8.054187e+01;      8.000000e-01
  20 Jun 2018 16:00:15.300000000;      4.346761e+01;     -8.054185e+01;      8.000000e-01
  20 Jun 2018 16:00:15.400000000;      4.346760e+01;     -8.054183e+01;      8.000000e-01
  20 Jun 2018 16:00:15.500000000;      4.346759e+01;     -8.054181e+01;      8.000000e-01
  20 Jun 2018 16:00:15.600000000;      4.346758e+01;     -8.054180e+01;      8.000000e-01
  20 Jun 2018 16:00:15.700000000;      4.346757e+01;     -8.054178e+01;      8.000000e-01
  20 Jun 2018 16:00:15.800000000;      4.346757e+01;     -8.054176e+01;      8.000000e-01
  20 Jun 2018 16:00:15.900000000;      4.346756e+01;     -8.054174e+01;      8.000000e-01
  20 Jun 2018 16:00:16.000000000;      4.346755e+01;     -8.054172e+01;      8.000000e-01
  20 Jun 2018 16:00:16.100000000;      4.346754e+01;     -8.054170e+01;      8.000000e-01
  20 Jun 2018 16:00:16.200000000;      4.346753e+01;     -8.054168e+01;      8.000000e-01
  20 Jun 2018 16:00:16.300000000;      4.346753e+01;     -8.054166e+01;      8.000000e-01
  20 Jun 2018 16:00:16.400000000;      4.346752e+01;     -8.054164e+01;      8.000000e-01
  20 Jun 2018 16:00:16.500000000;      4.346751e+01;     -8.054162e+01;      8.000000e-01
  20 Jun 2018 16:00:16.600000000;      4.346751e+01;     -8.054160e+01;      8.000000e-01
  20 Jun 2018 16:00:16.700000000;      4.346750e+01;     -8.054158e+01;      8.000000e-01
  20 Jun 2018 16:00:16.800000000;      4.346749e+01;     -8.054156e+01;      8.000000e-01
  20 Jun 2018 16:00:16.900000000;      4.346749e+01;     -8.054154e+01;      8.000000e-01
  20 Jun 2018 16:00:17.000000000;      4.346748e+01;     -8.054152e+01;      8.000000e-01
  20 Jun 2018 16:00:17.100000000;      4.346747e+01;     -8.054150e+01;      8.000000e-01
  20 Jun 2018 16:00:17.200000000;      4.346747e+01;     -8.054148e+01;      8.000000e-01
  20 Jun 2018 16:00:17.300000000;      4.346746e+01;     -8.054146e+01;      8.000000e-01
  20 Jun 2018 16:00:17.400000000;      4.346745e+01;     -8.054144e+01;      8.000000e-01
  20 Jun 2018 16:00:17.500000000;      4.346745e+01;     -8.054142e+01;      8.000000e-01
  20 Jun 2018 16:00:17.600000000;      4.346744e+01;     -8.054139e+01;      8.000000e-01
  20 Jun 2018 16:00:17.700000000;      4.346744e+01;     -8.054137e+01;      8.000000e-01
  20 Jun 2018 16:00:17.800000000;      4.346743e+01;     -8.054135e+01;      8.000000e-01
  20 Jun 2018 16:00:17.900000000;      4.346743e+01;     -8.054133e+01;      8.000000e-01
  20 Jun 2018 16:00:18.000000000;      4.346742e+01;     -8.054131e+01;      8.000000e-01
  20 Jun 2018 16:00:18.100000000;      4.346742e+01;     -8.054129e+01;      8.000000e-01
  20 Jun 2018 16:00:18.200000000;      4.346741e+01;     -8.054127e+01;      8.000000e-01
  20 Jun 2018 16:00:18.300000000;      4.346741e+01;     -8.054125e+01;      8.000000e-01
  20 Jun 2018 16:00:18.400000000;      4.346740e+01;     -8.054123e+01;      8.000000e-01
  20 Jun 2018 16:00:18.500000000;      4.346740e+01;     -8.054120e+01;      8.000000e-01
  20 Jun 2018 16:00:18.600000000;      4.346739e+01;     -8.054118e+01;      8.000000e-01
  20 Jun 2018 16:00:18.700000000;      4.346739e+01;     -8.054116e+01;      8.000000e-01
  20 Jun 2018 16:00:18.800000000;      4.346739e+01;     -8.054114e+01;      8.000000e-01
  20 Jun 2018 16:00:18.900000000;      4.346738e+01;     -8.054112e+01;      8.000000e-01
  20 Jun 2018 16:00:19.000000000;      4.346738e+01;     -8.054110e+01;      8.000000e-01
  20 Jun 2018 16:00:19.100000000;      4.346737e+01;     -8.054107e+01;      8.000000e-01
  20 Jun 2018 16:00:19.200000000;      4.346737e+01;     -8.054105e+01;      8.000000e-01
  20 Jun 2018 16:00:19.300000000;      4.346737e+01;     -8.054103e+01;      8.000000e-01
  20 Jun 2018 16:00:19.400000000;      4.346736e+01;     -8.054101e+01;      8.000000e-01
  20 Jun 2018 16:00:19.500000000;      4.346736e+01;     -8.054099e+01;      8.000000e-01
  20 Jun 2018 16:00:19.600000000;      4.346736e+01;     -8.054097e+01;      8.000000e-01
  20 Jun 2018 16:00:19.700000000;      4.346736e+01;     -8.054094e+01;      8.000000e-01
  20 Jun 2018 16:00:19.800000000;      4.346735e+01;     -8.054092e+01;      8.000000e-01
  20 Jun 2018 16:00:19.900000000;      4.346735e+01;     -8.054090e+01;      8.000000e-01
  20 Jun 2018 16:00:20.000000000;      4.346735e+01;     -8.054088e+01;      8.000000e-01
  20 Jun 2018 16:00:20.100000000;      4.346735e+01;     -8.054086e+01;      8.000000e-01
  20 Jun 2018 16:00:20.200000000;      4.346734e+01;     -8.054083e+01;      8.000000e-01
  20 Jun 2018 16:00:20.300000000;      4.346734e+01;     -8.054081e+01;      8.000000e-01
  20 Jun 2018 16:00:20.400000000;      4.346734e+01;     -8.054079e+01;      8.000000e-01
  20 Jun 2018 16:00:20.500000000;      4.346734e+01;     -8.054077e+01;      8.000000e-01
  20 Jun 2018 16:00:20.600000000;      4.346734e+01;     -8.054074e+01;      8.000000e-01
  20 Jun 2018 16:00:20.700000000;      4.346734e+01;     -8.054072e+01;      8.000000e-01
  20 Jun 2018 16:00:20.800000000;      4.346734e+01;     -8.054070e+01;      8.000000e-01
  20 Jun 2018 16:00:20.900000000;      4.346733e+01;     -8.054068e+01;      8.000000e-01
  20 Jun 2018 16:00:21.000000000;      4.346733e+01;     -8.054066e+01;      8.000000e-01
  20 Jun 2018 16:00:21.100000000;      4.346733e+01;     -8.054063e+01;      8.000000e-01
  20 Jun 2018 16:00:21.200000000;      4.346733e+01;     -8.054061e+01;      8.000000e-01
  20 Jun 2018 16:00:21.300000000;      4.346733e+01;     -8.054059e+01;      8.000000e-01
  20 Jun 2018 16:00:21.400000000;      4.346733e+01;     -8.054057e+01;      8.000000e-01
  20 Jun 2018 16:00:21.500000000;      4.346733e+01;     -8.054054e+01;      8.000000e-01
  20 Jun 2018 16:00:21.600000000;      4.346733e+01;     -8.054052e+01;      8.000000e-01
  20 Jun 2018 16:00:21.700000000;      4.346733e+01;     -8.054050e+01;      8.000000e-01
  20 Jun 2018 16:00:21.800000000;      4.346733e+01;     -8.054048e+01;      8.000000e-01
  20 Jun 2018 16:00:21.900000000;      4.346733e+01;     -8.054046e+01;      8.000000e-01
  20 Jun 2018 16:00:22.000000000;      4.346733e+01;     -8.054043e+01;      8.000000e-01
  20 Jun 2018 16:00:22.100000000;      4.346733e+01;     -8.054041e+01;      8.000000e-01
  20 Jun 2018 16:00:22.200000000;      4.346733e+01;     -8.054039e+01;      8.000000e-01
  20 Jun 2018 16:00:22.300000000;      4.346734e+01;     -8.054037e+01;      8.000000e-01
  20 Jun 2018 16:00:22.400000000;      4.346734e+01;     -8.054034e+01;      8.000000e-01
  20 Jun 2018 16:00:22.500000000;      4.346734e+01;     -8.054032e+01;      8.000000e-01
  20 Jun 2018 16:00:22.600000000;      4.346734e+01;     -8.054030e+01;      8.000000e-01
  20 Jun 2018 16:00:22.700000000;      4.346734e+01;     -8.054028e+01;      8.000000e-01
  20 Jun 2018 16:00:22.800000000;      4.346734e+01;     -8.054026e+01;      8.000000e-01
  20 Jun 2018 16:00:22.900000000;      4.346735e+01;     -8.054023e+01;      8.000000e-01
  20 Jun 2018 16:00:23.000000000;      4.346735e+01;     -8.054021e+01;      8.000000e-01
  20 Jun 2018 16:00:23.100000000;      4.346735e+01;     -8.054019e+01;      8.000000e-01
  20 Jun 2018 16:00:23.200000000;      4.346735e+01;     -8.054017e+01;      8.000000e-01
  20 Jun 2018 16:00:23.300000000;      4.346735e+01;     -8.054015e+01;      8.000000e-01
  20 Jun 2018 16:00:23.400000000;      4.346735e+01;     -8.054012e+01;      8.000000e-01
  20 Jun 2018 16:00:23.500000000;      4.346736e+01;     -8.054010e+01;      8.000000e-01
  20 Jun 2018 16:00:23.600000000;      4.346736e+01;     -8.054008e+01;      8.000000e-01
  20 Jun 2018 16:00:23.700000000;      4.346736e+01;     -8.054006e+01;      8.000000e-01
  20 Jun 2018 16:00:23.800000000;      4.346736e+01;     -8.054003e+01;      8.000000e-01
  20 Jun 2018 16:00:23.900000000;      4.346736e+01;     -8.054001e+01;      8.000000e-01
  20 Jun 2018 16:00:24.000000000;      4.346737e+01;     -8.053999e+01;      8.000000e-01
  20 Jun 2018 16:00:24.100000000;      4.346737e+01;     -8.053997e+01;      8.000000e-01
  20 Jun 2018 16:00:24.200000000;      4.346737e+01;     -8.053995e+01;      8.000000e-01
  20 Jun 2018 16:00:24.300000000;      4.346737e+01;     -8.053992e+01;      8.000000e-01
  20 Jun 2018 16:00:24.400000000;      4.346737e+01;     -8.053990e+01;      8.000000e-01
  20 Jun 2018 16:00:24.500000000;      4.346738e+01;     -8.053988e+01;      8.000000e-01
  20 Jun 2018 16:00:24.600000000;      4.346738e+01;     -8.053986e+01;      8.000000e-01
  20 Jun 2018 16:00:24.700000000;      4.346738e+01;     -8.053984e+01;      8.000000e-01
  20 Jun 2018 16:00:24.800000000;      4.346738e+01;     -8.053981e+01;      8.000000e-01
  20 Jun 2018 16:00:24.900000000;      4.346738e+01;     -8.053979e+01;      8.000000e-01
  20 Jun 2018 16:00:25.000000000;      4.346738e+01;     -8.053977e+01;      8.000000e-01
  20 Jun 2018 16:00:25.100000000;      4.346739e+01;     -8.053975e+01;      8.000000e-01
  20 Jun 2018 16:00:25.200000000;      4.346739e+01;     -8.053973e+01;      8.000000e-01
  20 Jun 2018 16:00:25.300000000;      4.346739e+01;     -8.053970e+01;      8.000000e-01
  20 Jun 2018 16:00:25.400000000;      4.346739e+01;     -8.053968e+01;      8.000000e-01
  20 Jun 2018 16:00:25.500000000;      4.346739e+01;     -8.053966e+01;      8.000000e-01
  20 Jun 2018 16:00:25.600000000;      4.346740e+01;     -8.053964e+01;      8.000000e-01
  20 Jun 2018 16:00:25.700000000;      4.346740e+01;     -8.053962e+01;      8.000000e-01
  20 Jun 2018 16:00:25.800000000;      4.346740e+01;     -8.053959e+01;      8.000000e-01
  20 Jun 2018 16:00:25.900000000;      4.346740e+01;     -8.053957e+01;      8.000000e-01
  20 Jun 2018 16:00:26.000000000;      4.346741e+01;     -8.053955e+01;      8.000000e-01
  20 Jun 2018 16:00:26.100000000;      4.346741e+01;     -8.053953e+01;      8.000000e-01
  20 Jun 2018 16:00:26.200000000;      4.346741e+01;     -8.053951e+01;      8.000000e-01
  20 Jun 2018 16:00:26.300000000;      4.346742e+01;     -8.053948e+01;      8.000000e-01
  20 Jun 2018 16:00:26.400000000;      4.346742e+01;     -8.053946e+01;      8.000000e-01
  20 Jun 2018 16:00:26.500000000;      4.346742e+01;     -8.053944e+01;      8.000000e-01
  20 Jun 2018 16:00:26.600000000;      4.346743e+01;     -8.053942e+01;      8.000000e-01
  20 Jun 2018 16:00:26.700000000;      4.346743e+01;     -8.053940e+01;      8.000000e-01
  20 Jun 2018 16:00:26.800000000;      4.346744e+01;     -8.053938e+01;      8.000000e-01
  20 Jun 2018 16:00:26.900000000;      4.346744e+01;     -8.053935e+01;      8.000000e-01
  20 Jun 2018 16:00:27.000000000;      4.346744e+01;     -8.053933e+01;      8.000000e-01
  20 Jun 2018 16:00:27.100000000;      4.346745e+01;     -8.053931e+01;      8.000000e-01
  20 Jun 2018 16:00:27.200000000;      4.346745e+01;     -8.053929e+01;      8.000000e-01
  20 Jun 2018 16:00:27.300000000;      4.346746e+01;     -8.053927e+01;      8.000000e-01
  20 Jun 2018 16:00:27.400000000;      4.346746e+01;     -8.053925e+01;      8.000000e-01
  20 Jun 2018 16:00:27.500000000;      4.346747e+01;     -8.053923e+01;      8.000000e-01
  20 Jun 2018 16:00:27.600000000;      4.346747e+01;     -8.053921e+01;      8.000000e-01
  20 Jun 2018 16:00:27.700000000;      4.346748e+01;     -8.053918e+01;      8.000000e-01
  20 Jun 2018 16:00:27.800000000;      4.346748e+01;     -8.053916e+01;      8.000000e-01
  20 Jun 2018 16:00:27.900000000;      4.346749e+01;     -8.053914e+01;      8.000000e-01
  20 Jun 2018 16:00:28.000000000;      4.346750e+01;     -8.053912e+01;      8.000000e-01
  20 Jun 2018 16:00:28.100000000;      4.346750e+01;     -8.053910e+01;      8.000000e-01
  20 Jun 2018 16:00:28.200000000;      4.346751e+01;     -8.053908e+01;      8.000000e-01
  20 Jun 2018 16:00:28.300000000;      4.346751e+01;     -8.053906e+01;      8.000000e-01
  20 Jun 2018 16:00:28.400000000;      4.346752e+01;     -8.053904e+01;      8.000000e-01
  20 Jun 2018 16:00:28.500000000;      4.346753e+01;     -8.053902e+01;      8.000000e-01
  20 Jun 2018 16:00:28.600000000;      4.346753e+01;     -8.053900e+01;      8.000000e-01
  20 Jun 2018 16:00:28.700000000;      4.346754e+01;     -8.053898e+01;      8.000000e-01
  20 Jun 2018 16:00:28.800000000;      4.346755e+01;     -8.053896e+01;      8.000000e-01
  20 Jun 2018 16:00:28.900000000;      4.346755e+01;     -8.053894e+01;      8.000000e-01
