t	lte	1	0	1024	7.0.0.2
t	lte	2	0	1024	7.0.0.3
t	lte	3	0	1024	7.0.0.4
t	lte	4	0	1024	7.0.0.5
t	lte	5	0	1024	7.0.0.6
t	lte	6	0	1024	7.0.0.7
t	lte	7	0	1024	7.0.0.8
t	lte	8	0	1024	7.0.0.9
t	lte	9	0	1024	7.0.0.10
t	lte	10	0	1024	7.0.0.11
t	uav	1618	0.05	1024	8.1.1.1
t	uav	1619	0.05	1024	8.1.1.2
t	uav	1620	0.05	1024	8.1.1.3
t	uav	1621	0.05	1024	8.1.1.4
t	uav	1622	0.05	1024	8.1.1.5
t	uav	1623	0.05	1024	8.1.1.6
t	uav	1624	0.05	1024	8.1.1.7
t	uav	1625	0.05	1024	8.1.1.8
t	uav	1626	0.05	1024	8.1.1.9
t	uav	1627	0.05	1024	8.1.1.10
r	UAV	1619	0.102696	1024	8.1.1.2	11
r	UAV	1622	0.105871	1024	8.1.1.5	14
r	UAV	1618	0.111043	1024	8.1.1.1	10
r	UAV	1620	0.113485	1024	8.1.1.3	12
t	lte	6463	0.2	1024	7.0.0.2
t	lte	6464	0.2	1024	7.0.0.3
t	lte	6465	0.2	1024	7.0.0.4
t	lte	6466	0.2	1024	7.0.0.5
t	lte	6467	0.2	1024	7.0.0.6
t	lte	6468	0.2	1024	7.0.0.7
t	lte	6469	0.2	1024	7.0.0.8
t	lte	6470	0.2	1024	7.0.0.9
t	lte	6471	0.2	1024	7.0.0.10
t	lte	6472	0.2	1024	7.0.0.11
r	LTE	6463	0.214	1024	7.0.0.2	10
r	LTE	6471	0.215	1024	7.0.0.10	18
r	LTE	6467	0.216	1024	7.0.0.6	14
r	LTE	6464	0.217	1024	7.0.0.3	11
r	LTE	6465	0.218	1024	7.0.0.4	12
r	LTE	6472	0.219	1024	7.0.0.11	19
r	LTE	6470	0.22	1024	7.0.0.9	17
r	LTE	6468	0.221	1024	7.0.0.7	15
r	LTE	6469	0.222	1024	7.0.0.8	16
r	LTE	6466	0.223	1024	7.0.0.5	13
t	uav	8082	0.25	1024	8.1.1.1
t	uav	8083	0.25	1024	8.1.1.2
t	uav	8084	0.25	1024	8.1.1.3
t	uav	8085	0.25	1024	8.1.1.4
t	uav	8086	0.25	1024	8.1.1.5
t	uav	8087	0.25	1024	8.1.1.6
t	uav	8088	0.25	1024	8.1.1.7
t	uav	8089	0.25	1024	8.1.1.8
t	uav	8090	0.25	1024	8.1.1.9
t	uav	8091	0.25	1024	8.1.1.10
r	UAV	8082	0.301499	1024	8.1.1.1	10
r	UAV	8083	0.303245	1024	8.1.1.2	11
r	UAV	8084	0.305044	1024	8.1.1.3	12
r	UAV	8086	0.306791	1024	8.1.1.5	14
t	lte	12909	0.4	1024	7.0.0.2
t	lte	12910	0.4	1024	7.0.0.3
t	lte	12911	0.4	1024	7.0.0.4
t	lte	12912	0.4	1024	7.0.0.5
t	lte	12913	0.4	1024	7.0.0.6
t	lte	12914	0.4	1024	7.0.0.7
t	lte	12915	0.4	1024	7.0.0.8
t	lte	12916	0.4	1024	7.0.0.9
t	lte	12917	0.4	1024	7.0.0.10
t	lte	12918	0.4	1024	7.0.0.11
r	LTE	12909	0.414	1024	7.0.0.2	10
r	LTE	12917	0.415	1024	7.0.0.10	18
r	LTE	12913	0.416	1024	7.0.0.6	14
r	LTE	12910	0.417	1024	7.0.0.3	11
r	LTE	12911	0.418	1024	7.0.0.4	12
r	LTE	12918	0.419	1024	7.0.0.11	19
r	LTE	12916	0.42	1024	7.0.0.9	17
r	LTE	12914	0.421	1024	7.0.0.7	15
r	LTE	12915	0.422	1024	7.0.0.8	16
r	LTE	12912	0.423	1024	7.0.0.5	13
t	uav	14527	0.45	1024	8.1.1.1
t	uav	14528	0.45	1024	8.1.1.2
t	uav	14529	0.45	1024	8.1.1.3
t	uav	14530	0.45	1024	8.1.1.4
t	uav	14531	0.45	1024	8.1.1.5
t	uav	14532	0.45	1024	8.1.1.6
t	uav	14533	0.45	1024	8.1.1.7
t	uav	14534	0.45	1024	8.1.1.8
t	uav	14535	0.45	1024	8.1.1.9
t	uav	14536	0.45	1024	8.1.1.10
r	UAV	14527	0.501499	1024	8.1.1.1	10
r	UAV	14528	0.503323	1024	8.1.1.2	11
r	UAV	14529	0.505005	1024	8.1.1.3	12
r	UAV	14531	0.506739	1024	8.1.1.5	14
t	lte	19354	0.6	1024	7.0.0.2
t	lte	19355	0.6	1024	7.0.0.3
t	lte	19356	0.6	1024	7.0.0.4
t	lte	19357	0.6	1024	7.0.0.5
t	lte	19358	0.6	1024	7.0.0.6
t	lte	19359	0.6	1024	7.0.0.7
t	lte	19360	0.6	1024	7.0.0.8
t	lte	19361	0.6	1024	7.0.0.9
t	lte	19362	0.6	1024	7.0.0.10
t	lte	19363	0.6	1024	7.0.0.11
r	LTE	19354	0.614	1024	7.0.0.2	10
r	LTE	19362	0.615	1024	7.0.0.10	18
r	LTE	19358	0.616	1024	7.0.0.6	14
r	LTE	19355	0.617	1024	7.0.0.3	11
r	LTE	19356	0.618	1024	7.0.0.4	12
r	LTE	19363	0.619	1024	7.0.0.11	19
r	LTE	19361	0.62	1024	7.0.0.9	17
