t	uav	0.102	503	8.1.1.29
t	uav	0.102	503	8.1.1.30
t	uav	0.102	503	8.1.1.31
t	uav	0.102	503	8.1.1.32
t	uav	0.102	503	8.1.1.33
t	uav	0.102	503	8.1.1.34
t	uav	0.102	503	8.1.1.35
t	uav	0.102	503	8.1.1.36
t	uav	0.102	503	8.1.1.37
t	uav	0.102	503	8.1.1.38
t	uav	0.102	503	8.1.1.39
t	uav	0.102	503	8.1.1.40
r	UAV	0.111794	501	8.1.1.38	37
r	UAV	0.115944	501	8.1.1.40	39
r	UAV	0.123532	501	8.1.1.7	6
r	UAV	0.12746	501	8.1.1.11	10
r	UAV	0.130533	501	8.1.1.26	25
r	UAV	0.135519	501	8.1.1.30	29
r	UAV	0.137794	501	8.1.1.5	4
r	UAV	0.138844	501	8.1.1.13	12
r	UAV	0.139921	501	8.1.1.21	20
r	UAV	0.140946	501	8.1.1.28	27
r	UAV	0.142062	501	8.1.1.8	7
r	UAV	0.143205	501	8.1.1.15	14
r	UAV	0.144203	501	8.1.1.12	11
r	UAV	0.145267	501	8.1.1.23	22
r	UAV	0.146278	501	8.1.1.34	33
r	UAV	0.147316	501	8.1.1.29	28
r	SAT	0.277714	500	10.1.0.2	54
r	SAT	0.278838	500	10.2.0.2	55
r	SAT	0.28374	500	10.3.0.2	56
t	sat	0.5	500	0.0.0.0
t	sat	0.5	500	0.0.0.0
t	sat	0.5	500	0.0.0.0
t	lte	0.5	500	7.0.0.2
t	lte	0.5	500	7.0.0.3
t	lte	0.5	500	7.0.0.4
t	lte	0.5	500	7.0.0.5
t	lte	0.5	500	7.0.0.6
t	lte	0.5	500	7.0.0.7
t	lte	0.5	500	7.0.0.8
t	lte	0.5	500	7.0.0.9
t	lte	0.5	500	7.0.0.10
t	lte	0.5	500	7.0.0.11
t	lte	0.5	500	7.0.0.12
t	lte	0.5	500	7.0.0.13
t	lte	0.5	500	7.0.0.14
t	lte	0.5	500	7.0.0.15
t	lte	0.5	500	7.0.0.16
t	lte	0.5	500	7.0.0.17
t	lte	0.5	500	7.0.0.18
t	lte	0.5	500	7.0.0.19
t	lte	0.5	500	7.0.0.20
t	lte	0.5	500	7.0.0.21
t	lte	0.5	500	7.0.0.22
t	lte	0.5	500	7.0.0.23
t	lte	0.5	500	7.0.0.24
t	lte	0.5	500	7.0.0.25
t	lte	0.5	500	7.0.0.26
t	lte	0.5	500	7.0.0.27
t	lte	0.5	500	7.0.0.28
t	lte	0.5	500	7.0.0.29
t	lte	0.5	500	7.0.0.30
t	lte	0.5	500	7.0.0.31
t	lte	0.5	500	7.0.0.32
t	lte	0.5	500	7.0.0.33
t	lte	0.5	500	7.0.0.34
t	lte	0.5	500	7.0.0.35
t	lte	0.5	500	7.0.0.36
t	lte	0.5	500	7.0.0.37
t	lte	0.5	500	7.0.0.38
t	lte	0.5	500	7.0.0.39
t	lte	0.5	500	7.0.0.40
t	lte	0.5	500	7.0.0.41
r	LTE	0.514	500	7.0.0.35	33
r	LTE	0.515	500	7.0.0.24	22
r	LTE	0.516	500	7.0.0.41	39
r	LTE	0.517	500	7.0.0.30	28
r	LTE	0.518	500	7.0.0.16	14
r	LTE	0.519	500	7.0.0.7	5
r	LTE	0.52	500	7.0.0.4	2
r	LTE	0.521	500	7.0.0.2	0
r	LTE	0.522	500	7.0.0.8	6
r	LTE	0.523	500	7.0.0.9	7
r	LTE	0.524	500	7.0.0.12	10
r	LTE	0.525	500	7.0.0.18	16
r	LTE	0.526	500	7.0.0.14	12
r	LTE	0.527	500	7.0.0.22	20
r	LTE	0.528	500	7.0.0.13	11
r	LTE	0.529	500	7.0.0.19	17
r	LTE	0.53	500	7.0.0.5	3
r	LTE	0.531	500	7.0.0.39	37
r	LTE	0.532	500	7.0.0.26	24
r	LTE	0.533	500	7.0.0.32	30
r	LTE	0.534	500	7.0.0.31	29
r	LTE	0.535	500	7.0.0.29	27
r	LTE	0.536	500	7.0.0.6	4
r	LTE	0.537	500	7.0.0.27	25
r	LTE	0.538	500	7.0.0.37	35
t	uav	0.6	501	8.1.1.1
t	uav	0.6	501	8.1.1.2
t	uav	0.6	501	8.1.1.3
t	uav	0.6	501	8.1.1.4
t	uav	0.6	501	8.1.1.5
t	uav	0.6	501	8.1.1.6
t	uav	0.6	501	8.1.1.7
t	uav	0.6	501	8.1.1.8
t	uav	0.6	501	8.1.1.9
t	uav	0.6	501	8.1.1.10
t	uav	0.6	501	8.1.1.11
t	uav	0.6	501	8.1.1.12
t	uav	0.6	501	8.1.1.13
t	uav	0.6	501	8.1.1.14
t	uav	0.6	501	8.1.1.15
t	uav	0.6	501	8.1.1.16
t	uav	0.6	501	8.1.1.17
t	uav	0.6	501	8.1.1.18
t	uav	0.6	501	8.1.1.19
t	uav	0.6	501	8.1.1.20
t	uav	0.6	501	8.1.1.21
t	uav	0.6	501	8.1.1.22
