t	lte	1	0	500	7.0.0.2
t	lte	2	0	500	7.0.0.3
t	lte	3	0	500	7.0.0.4
t	lte	4	0	500	7.0.0.5
t	lte	5	0	500	7.0.0.6
t	lte	6	0	500	7.0.0.7
t	lte	7	0	500	7.0.0.8
t	lte	8	0	500	7.0.0.9
t	lte	9	0	500	7.0.0.10
t	lte	10	0	500	7.0.0.11
t	lte	11	0	500	7.0.0.12
t	lte	12	0	500	7.0.0.13
t	lte	13	0	500	7.0.0.14
t	lte	14	0	500	7.0.0.15
t	lte	15	0	500	7.0.0.16
t	lte	16	0	500	7.0.0.17
t	lte	17	0	500	7.0.0.18
t	lte	18	0	500	7.0.0.19
t	lte	19	0	500	7.0.0.20
t	lte	20	0	500	7.0.0.21
t	uav	3237	0.1	501	8.1.1.1
t	uav	3238	0.1	501	8.1.1.2
t	uav	3239	0.1	501	8.1.1.3
t	uav	3240	0.1	501	8.1.1.4
t	uav	3241	0.1	501	8.1.1.5
t	uav	3242	0.1	501	8.1.1.6
t	uav	3243	0.1	501	8.1.1.7
t	uav	3244	0.1	501	8.1.1.8
t	uav	3245	0.1	501	8.1.1.9
t	uav	3246	0.1	501	8.1.1.10
t	uav	3247	0.1	501	8.1.1.11
t	uav	3248	0.1	501	8.1.1.12
t	uav	3249	0.1	501	8.1.1.13
t	uav	3250	0.1	501	8.1.1.14
t	uav	3251	0.1	501	8.1.1.15
t	uav	3252	0.1	501	8.1.1.16
t	uav	3253	0.1	501	8.1.1.17
t	uav	3254	0.1	501	8.1.1.18
t	uav	3255	0.1	501	8.1.1.19
t	uav	3256	0.1	501	8.1.1.20
r	UAV	3237	0.112192	501	8.1.1.1	10
r	UAV	3241	0.114836	501	8.1.1.5	14
r	UAV	3238	0.118382	501	8.1.1.2	11
r	UAV	3249	0.121295	501	8.1.1.13	22
r	UAV	3239	0.12245	501	8.1.1.3	12
r	UAV	3254	0.124838	501	8.1.1.18	27
r	UAV	3252	0.127097	501	8.1.1.16	25
r	UAV	3255	0.128386	501	8.1.1.19	28
