1.2107	rUlC	sat	21	88.054348	1393.177745	0.0021
1.30267	rUlC	sat	23	756.221744	1148.815833	0.0023
1.30602	rUlC	sat	13	2087.669286	966.422075	0.0013
1.30936	rUlC	sat	19	1272.475744	735.721531	0.0019
1.40134	rUlC	sat	1	1824.321456	233.561868	9.9999e-05
1.40468	rUlC	sat	3	1904.860499	450.051739	0.0003
1.40803	rUlC	sat	16	2301.602521	1203.162439	0.0016
1.41137	rUlC	sat	7	676.440611	1121.790226	0.000699999
1.50334	rUlC	sat	28	1975.335100	1758.410200	0.0028
1.50669	rUlC	sat	8	2326.726420	748.750157	0.0008
1.51003	rUlC	sat	9	1172.030525	804.272861	0.0009
1.60134	rUlC	sat	27	772.128203	1168.402265	0.0027
1.60468	rUlC	sat	20	2139.501006	1419.945907	0.002
1.60803	rUlC	sat	26	1043.114628	846.111793	0.0026
1.61137	rUlC	sat	0	1500.668923	467.683313	1
1.61472	rUlC	sat	1	1819.083149	219.990368	1.0001
1.61806	rUlC	sat	2	2315.141789	1209.652350	1.0002
1.6214	rUlC	sat	3	1899.451415	438.196312	1.0003
1.62475	rUlC	sat	4	1082.771494	1319.725062	1.0004
1.62809	rUlC	sat	5	1796.046814	18.865302	1.0005
1.63144	rUlC	sat	6	2189.302559	1132.731382	1.0006
1.63478	rUlC	sat	7	663.059949	1115.272145	1.0007
1.63746	rUlC	sat	8	2334.100478	758.148479	1.0008
1.6408	rUlC	sat	9	1185.191602	798.648557	1.0009
1.64415	rUlC	sat	10	1626.723135	1584.698952	1.001
1.64749	rUlC	sat	11	1869.116812	1969.577297	1.0011
1.65084	rUlC	sat	12	1779.177376	1397.250793	1.0012
1.65418	rUlC	sat	13	2089.915318	977.807777	1.0013
1.65753	rUlC	sat	14	1835.235429	1295.333765	1.0014
1.66087	rUlC	sat	15	1225.868784	796.235229	1.0015
1.66422	rUlC	sat	16	2301.123773	1202.914080	1.0016
1.66756	rUlC	sat	17	1895.830003	429.286954	1.0017
1.67091	rUlC	sat	18	348.352292	965.862719	1.0018
1.67358	rUlC	sat	19	1264.295687	746.307411	1.0019
1.67693	rUlC	sat	20	2146.705713	1406.439057	1.002
1.68027	rUlC	sat	21	85.631604	1408.305471	1.0021
1.68362	rUlC	sat	22	1664.772973	1607.126968	1.0022
1.68696	rUlC	sat	23	768.695527	1154.904871	1.0023
1.6903	rUlC	sat	24	1700.449319	344.909916	1.0024
1.69365	rUlC	sat	25	1977.677700	1738.795200	1.0025
1.69699	rUlC	sat	26	1057.729087	847.949166	1.0026
1.70067	rUlC	sat	27	758.814806	1161.916917	1.0027
1.70401	rUlC	sat	28	1975.335100	1758.410200	1.0028
1.70736	rUlC	sat	29	1980.891600	1732.749800	1.0029
2.02593	rUlC	lte	9	1198.227393	793.077918	2.0009
2.02893	rUlC	lte	4	1070.839362	1313.912589	2.0004
2.02893	rUlC	lte	15	1212.219096	802.005748	2.0015
2.02893	rUlC	lte	26	1072.159121	849.749300	2.0026
2.02993	rUlC	lte	19	1256.025616	757.009784	2.0019
2.03193	rUlC	lte	27	745.324541	1155.345476	2.0027
2.03293	rUlC	lte	23	781.384289	1161.098885	2.0023
2.03893	rUlC	lte	7	649.715267	1108.771554	2.0007
2.04093	rUlC	lte	10	1613.281088	1578.996328	2.001
2.04493	rUlC	lte	0	1487.154534	476.267100	2
2.04593	rUlC	lte	12	1784.353748	1387.347938	2.0012
2.04693	rUlC	lte	14	1841.945849	1285.615209	2.0014
2.04893	rUlC	lte	22	1652.366620	1601.083440	2.0022
2.05293	rUlC	lte	13	2092.211997	989.295577	2.0013
2.05393	rUlC	lte	18	336.143600	959.915484	2.0018
2.05493	rUlC	lte	24	1688.354832	352.618838	2.0024
2.05974	rUlC	uav1	29	1980.891600	1732.749800	2.0029
2.26823	rUlC	sat	0	1487.154534	476.267100	2
2.27157	rUlC	sat	1	1813.954702	205.995410	2.0001
2.27492	rUlC	sat	2	2314.058422	1209.126414	2.0002
2.27826	rUlC	sat	3	1894.935260	426.865208	2.0003
2.28161	rUlC	sat	4	1070.839362	1313.912589	2.0004
2.28495	rUlC	sat	5	1796.769674	23.721648	2.0005
2.2883	rUlC	sat	6	2177.383034	1123.688688	2.0006
2.29164	rUlC	sat	7	649.715267	1108.771554	2.0007
2.29499	rUlC	sat	8	2340.423238	766.204209	2.0008
2.29833	rUlC	sat	9	1198.227393	793.077918	2.0009
2.30134	rUlC	sat	10	1613.281088	1578.996328	2.001
2.30468	rUlC	sat	11	1871.775908	1963.697790	2.0011
2.30803	rUlC	sat	12	1784.353748	1387.347938	2.0012
2.31137	rUlC	sat	13	2092.211997	989.295577	2.0013
2.31472	rUlC	sat	14	1841.945849	1285.615209	2.0014
2.31806	rUlC	sat	15	1212.219096	802.005748	2.0015
2.3214	rUlC	sat	16	2301.036300	1202.869100	2.0016
2.32475	rUlC	sat	17	1891.317568	416.980586	2.0017
2.32809	rUlC	sat	18	336.143600	959.915484	2.0018
2.33144	rUlC	sat	19	1256.025616	757.009784	2.0019
2.33478	rUlC	sat	20	2153.839839	1393.059602	2.002
2.33746	rUlC	sat	21	83.161662	1423.668717	2.0021
2.3408	rUlC	sat	22	1652.366620	1601.083440	2.0022
2.34415	rUlC	sat	23	781.384289	1161.098885	2.0023
2.34749	rUlC	sat	24	1688.354832	352.618838	2.0024
2.35084	rUlC	sat	25	1977.677700	1738.795200	2.0025
2.35418	rUlC	sat	26	1072.159121	849.749300	2.0026
2.35753	rUlC	sat	27	745.324541	1155.345476	2.0027
2.36087	rUlC	sat	28	1975.335100	1758.410200	2.0028
2.36422	rUlC	sat	29	1980.891600	1732.749800	2.0029
3.02593	rUlC	lte	4	1060.076929	1308.669917	3.0004
3.02693	rUlC	lte	9	1211.494824	787.408219	3.0009
3.02793	rUlC	lte	19	1247.645392	767.854518	3.0019
3.02993	rUlC	lte	15	1198.967096	807.668235	3.0015
3.02993	rUlC	lte	26	1085.595026	845.034948	3.0026
3.03293	rUlC	lte	27	731.605067	1148.662346	3.0027
3.03393	rUlC	lte	23	793.916020	1167.216173	3.0023
3.03893	rUlC	lte	10	1599.957588	1573.810952	3.001
3.03993	rUlC	lte	7	636.270652	1102.527393	3.0007
3.04593	rUlC	lte	0	1473.902800	484.684100	3
3.04693	rUlC	lte	12	1789.482106	1377.536073	3.0012
3.04693	rUlC	lte	14	1848.724525	1275.797957	3.0014
3.04693	rUlC	lte	22	1639.942299	1595.031280	3.0022
3.05393	rUlC	lte	13	2094.522450	1000.851770	3.0013
3.05393	rUlC	lte	18	323.835990	953.920091	3.0018
3.05493	rUlC	lte	24	1676.445817	360.183428	3.0024
3.05651	rUlC	uav1	29	1980.891600	1732.749800	3.0029
3.06072	rUlC	uav3	13	2094.522450	1000.851770	3.0013
3.26823	rUlC	sat	0	1473.902800	484.684100	3
3.27157	rUlC	sat	1	1808.735704	191.762055	3.0001
3.27492	rUlC	sat	2	2313.329381	1208.772442	3.0002
3.27826	rUlC	sat	3	1890.796205	415.559023	3.0003
3.28161	rUlC	sat	4	1060.076929	1308.669917	3.0004
3.28495	rUlC	sat	5	1797.732704	31.493536	3.0005
3.2883	rUlC	sat	6	2165.264641	1114.490906	3.0006
3.29164	rUlC	sat	7	636.270652	1102.527393	3.0007
3.29499	rUlC	sat	8	2345.693494	772.918333	3.0008
3.29833	rUlC	sat	9	1211.494824	787.408219	3.0009
3.30134	rUlC	sat	10	1599.957588	1573.810952	3.001
3.30468	rUlC	sat	11	1875.436412	1955.287025	3.0011
3.30803	rUlC	sat	12	1789.482106	1377.536073	3.0012
3.31137	rUlC	sat	13	2094.522450	1000.851770	3.0013
3.31472	rUlC	sat	14	1848.724525	1275.797957	3.0014
3.31806	rUlC	sat	15	1198.967096	807.668235	3.0015
3.3214	rUlC	sat	16	2301.036300	1202.869100	3.0016
3.32475	rUlC	sat	17	1886.278722	403.238606	3.0017
3.32809	rUlC	sat	18	323.835990	953.920091	3.0018
3.33144	rUlC	sat	19	1247.645392	767.854518	3.0019
3.33478	rUlC	sat	20	2161.048320	1379.541006	3.002
3.33746	rUlC	sat	21	80.651894	1439.278749	3.0021
3.3408	rUlC	sat	22	1639.942299	1595.031280	3.0022
3.34415	rUlC	sat	23	793.916020	1167.216173	3.0023
3.34749	rUlC	sat	24	1676.445817	360.183428	3.0024
3.35084	rUlC	sat	25	1977.662473	1738.823827	3.0025
3.35418	rUlC	sat	26	1085.595026	845.034948	3.0026
3.35753	rUlC	sat	27	731.605067	1148.662346	3.0027
3.36087	rUlC	sat	28	1975.335100	1758.410200	3.0028
3.36422	rUlC	sat	29	1980.891600	1732.749800	3.0029
4.02693	rUlC	lte	4	1050.484197	1303.997045	4.0004
4.02793	rUlC	lte	9	1224.306233	780.651855	4.0009
4.02793	rUlC	lte	19	1239.158302	778.837808	4.0019
4.02993	rUlC	lte	15	1186.076234	813.177005	4.0015
4.02993	rUlC	lte	26	1098.622656	839.449493	4.0026
4.03493	rUlC	lte	23	806.151162	1173.188701	4.0023
4.03693	rUlC	lte	27	717.656333	1141.867506	4.0027
4.03993	rUlC	lte	10	1586.752286	1568.510308	4.001
4.04093	rUlC	lte	7	623.312450	1095.335598	4.0007
4.04393	rUlC	lte	0	1460.884400	492.952800	4
4.04693	rUlC	lte	12	1794.373876	1367.382764	4.0012
4.04793	rUlC	lte	14	1855.571411	1265.881974	4.0014
4.04793	rUlC	lte	22	1627.518012	1588.979048	4.0022
4.05393	rUlC	lte	13	2094.928305	1012.484383	4.0013
4.05399	rUlC	uav1	29	1980.886148	1732.760066	4.0029
4.05493	rUlC	lte	18	311.420488	947.872167	4.0018
4.05593	rUlC	lte	24	1664.733683	367.622432	4.0024
4.26823	rUlC	sat	0	1460.884400	492.952800	4
4.27157	rUlC	sat	1	1803.428950	177.289310	4.0001
4.27492	rUlC	sat	2	2312.823924	1208.527063	4.0002
4.27826	rUlC	sat	3	1886.651362	404.254959	4.0003
4.28161	rUlC	sat	4	1050.484197	1303.997045	4.0004
4.28495	rUlC	sat	5	1798.694678	41.895301	4.0005
4.2883	rUlC	sat	6	2158.428539	1101.003545	4.0006
4.29164	rUlC	sat	7	623.312450	1095.335598	4.0007
4.29499	rUlC	sat	8	2349.910854	778.291163	4.0008
4.29833	rUlC	sat	9	1224.306233	780.651855	4.0009
4.30134	rUlC	sat	10	1586.752286	1568.510308	4.001
4.30468	rUlC	sat	11	1880.052320	1944.632329	4.0011
4.30803	rUlC	sat	12	1794.373876	1367.382764	4.0012
4.31137	rUlC	sat	13	2094.928305	1012.484383	4.0013
4.31472	rUlC	sat	14	1855.571411	1265.881974	4.0014
4.31806	rUlC	sat	15	1186.076234	813.177005	4.0015
4.3214	rUlC	sat	16	2301.036300	1202.869100	4.0016
4.32475	rUlC	sat	17	1880.970018	388.760627	4.0017
4.32809	rUlC	sat	18	311.420488	947.872167	4.0018
4.33144	rUlC	sat	19	1239.158302	778.837808	4.0019
4.33478	rUlC	sat	20	2168.350822	1365.845864	4.002
4.33746	rUlC	sat	21	78.104076	1455.125746	4.0021
4.3408	rUlC	sat	22	1627.518012	1588.979048	4.0022
4.34415	rUlC	sat	23	806.151162	1173.188701	4.0023
4.34749	rUlC	sat	24	1664.733683	367.622432	4.0024
4.35084	rUlC	sat	25	1976.870932	1740.313700	4.0025
4.35418	rUlC	sat	26	1098.622656	839.449493	4.0026
4.35753	rUlC	sat	27	717.656333	1141.867506	4.0027
4.36087	rUlC	sat	28	1975.335100	1758.410200	4.0028
4.36422	rUlC	sat	29	1980.886148	1732.760066	4.0029
5.02793	rUlC	lte	4	1042.061164	1299.893873	5.0004
5.02793	rUlC	lte	15	1173.544545	818.532287	5.0015
5.02893	rUlC	lte	9	1233.298724	768.660032	5.0009
5.02893	rUlC	lte	19	1230.557726	789.952470	5.0019
5.03093	rUlC	lte	26	1111.482496	833.953676	5.0026
5.03193	rUlC	lte	23	818.143504	1179.042728	5.0023
5.03793	rUlC	lte	27	703.478371	1134.961018	5.0027
5.04093	rUlC	lte	10	1573.618791	1562.732267	5.001
5.04193	rUlC	lte	7	610.582078	1087.748179	5.0007
5.04293	rUlC	lte	22	1615.231917	1582.994100	5.0022
5.04493	rUlC	lte	0	1451.173700	504.456200	5
5.04593	rUlC	lte	14	1863.088280	1256.341056	5.0014
5.04793	rUlC	lte	12	1799.394283	1357.036164	5.0012
5.05293	rUlC	lte	18	298.897094	941.771715	5.0018
5.05393	rUlC	lte	24	1653.218849	374.936235	5.0024
5.05493	rUlC	lte	13	2094.349986	1024.046959	5.0013
5.05897	rUlC	uav1	29	1980.359802	1733.750211	5.0029
5.26823	rUlC	sat	0	1451.173700	504.456200	5
5.27157	rUlC	sat	1	1798.209972	163.056016	5.0001
5.27492	rUlC	sat	2	2312.708500	1208.471000	5.0002
5.27826	rUlC	sat	3	1882.506502	392.950897	5.0003
5.28161	rUlC	sat	4	1042.061164	1299.893873	5.0004
5.28495	rUlC	sat	5	1798.994368	54.471392	5.0005
5.2883	rUlC	sat	6	2152.547989	1087.058587	5.0006
5.29164	rUlC	sat	7	610.582078	1087.748179	5.0007
5.29499	rUlC	sat	8	2353.133192	782.396320	5.0008
5.29833	rUlC	sat	9	1233.298724	768.660032	5.0009
5.30134	rUlC	sat	10	1573.618791	1562.732267	5.001
5.30468	rUlC	sat	11	1885.017861	1933.166553	5.0011
5.30803	rUlC	sat	12	1799.394283	1357.036164	5.0012
5.31137	rUlC	sat	13	2094.349986	1024.046959	5.0013
5.31472	rUlC	sat	14	1863.088280	1256.341056	5.0014
5.31806	rUlC	sat	15	1173.544545	818.532287	5.0015
5.3214	rUlC	sat	16	2301.036300	1202.869100	5.0016
5.32475	rUlC	sat	17	1875.568538	374.029486	5.0017
5.32809	rUlC	sat	18	298.897094	941.771715	5.0018
5.33144	rUlC	sat	19	1230.557726	789.952470	5.0019
5.33478	rUlC	sat	20	2175.746994	1351.963090	5.002
5.33746	rUlC	sat	21	75.518233	1471.209286	5.0021
5.3408	rUlC	sat	22	1615.231917	1582.994100	5.0022
5.34415	rUlC	sat	23	818.143504	1179.042728	5.0023
5.34749	rUlC	sat	24	1653.218849	374.936235	5.0024
5.35084	rUlC	sat	25	1975.027778	1744.398374	5.0025
5.35418	rUlC	sat	26	1111.482496	833.953676	5.0026
5.35753	rUlC	sat	27	703.478371	1134.961018	5.0027
5.36087	rUlC	sat	28	1975.335100	1758.410200	5.0028
5.36422	rUlC	sat	29	1980.359802	1733.750211	5.0029
6.02593	rUlC	lte	9	1242.353262	756.939167	6.0009
6.02893	rUlC	lte	4	1034.715976	1296.314729	6.0004
6.02893	rUlC	lte	15	1161.176054	823.817762	6.0015
6.02893	rUlC	lte	26	1124.416457	828.426465	6.0026
6.02993	rUlC	lte	19	1217.806994	796.089296	6.0019
6.03293	rUlC	lte	23	829.893046	1184.778256	6.0023
6.03593	rUlC	lte	27	689.071539	1127.943070	6.0027
6.03893	rUlC	lte	7	597.746375	1080.341491	6.0007
6.03993	rUlC	lte	0	1441.869962	516.507799	6
6.04093	rUlC	lte	10	1560.681062	1556.421031	6.001
6.04393	rUlC	lte	22	1603.272453	1577.168363	6.0022
6.04593	rUlC	lte	12	1804.526332	1346.482550	6.0012
6.04693	rUlC	lte	14	1871.271858	1247.219020	6.0014
6.05293	rUlC	lte	13	2093.798804	1035.504769	6.0013
6.05393	rUlC	lte	24	1641.900295	382.125253	6.0024
6.05439	rUlC	uav1	29	1978.931584	1736.436619	6.0029
6.05993	rUlC	lte	18	286.265827	935.618693	6.0018
6.26823	rUlC	sat	0	1441.869962	516.507799	6
6.27157	rUlC	sat	1	1793.125248	149.188885	6.0001
6.27492	rUlC	sat	2	2312.708500	1208.471000	6.0002
6.27826	rUlC	sat	3	1878.296027	381.468157	6.0003
6.28161	rUlC	sat	4	1034.715976	1296.314729	6.0004
6.28495	rUlC	sat	5	1799.065463	67.736231	6.0005
6.2883	rUlC	sat	6	2146.758550	1073.350931	6.0006
6.29164	rUlC	sat	7	597.746375	1080.341491	6.0007
6.29499	rUlC	sat	8	2355.000668	786.159453	6.0008
6.29833	rUlC	sat	9	1242.353262	756.939167	6.0009
6.30134	rUlC	sat	10	1560.681062	1556.421031	6.001
6.30468	rUlC	sat	11	1889.865852	1921.971788	6.0011
6.30803	rUlC	sat	12	1804.526332	1346.482550	6.0012
6.31137	rUlC	sat	13	2093.798804	1035.504769	6.0013
6.31472	rUlC	sat	14	1871.271858	1247.219020	6.0014
6.31806	rUlC	sat	15	1161.176054	823.817762	6.0015
6.3214	rUlC	sat	16	2301.036300	1202.869100	6.0016
6.32475	rUlC	sat	17	1870.134294	359.209300	6.0017
6.32809	rUlC	sat	18	286.265827	935.618693	6.0018
6.33144	rUlC	sat	19	1217.806994	796.089296	6.0019
6.33478	rUlC	sat	20	2183.105568	1338.145808	6.002
6.33746	rUlC	sat	21	72.945127	1487.213250	6.0021
6.3408	rUlC	sat	22	1603.272453	1577.168363	6.0022
6.34415	rUlC	sat	23	829.893046	1184.778256	6.0023
6.34749	rUlC	sat	24	1641.900295	382.125253	6.0024
6.35084	rUlC	sat	25	1972.215444	1750.798508	6.0025
6.35418	rUlC	sat	26	1124.416457	828.426465	6.0026
6.35753	rUlC	sat	27	689.071539	1127.943070	6.0027
6.36087	rUlC	sat	28	1975.335100	1758.410200	6.0028
6.36422	rUlC	sat	29	1978.931584	1736.436619	6.0029
7.02593	rUlC	lte	9	1251.219508	745.465267	7.0009
7.02893	rUlC	lte	4	1031.056087	1289.971563	7.0004
7.02893	rUlC	lte	15	1148.476445	829.244751	7.0015
7.02893	rUlC	lte	26	1137.520565	822.826561	7.0026
7.02993	rUlC	lte	19	1204.492052	801.532139	7.0019
7.03293	rUlC	lte	23	841.494848	1190.441559	7.0023
7.03593	rUlC	lte	27	674.701473	1120.943079	7.0027
7.03893	rUlC	lte	7	584.540967	1073.618517	7.0007
7.03993	rUlC	lte	0	1432.392545	528.772732	7
7.04193	rUlC	lte	10	1547.726382	1550.110376	7.001
7.04393	rUlC	lte	22	1591.474329	1571.421146	7.0022
7.04593	rUlC	lte	12	1809.762630	1335.718318	7.0012
7.04693	rUlC	lte	14	1879.380174	1238.157192	7.0014
7.05293	rUlC	lte	13	2087.745738	1044.463942	7.0013
7.05382	rUlC	uav1	29	1977.341723	1739.681022	7.0029
7.05393	rUlC	lte	24	1630.601289	389.301984	7.0024
7.26823	rUlC	sat	0	1432.392545	528.772732	7
7.27157	rUlC	sat	1	1788.751845	135.503691	7.0001
7.27492	rUlC	sat	2	2312.708500	1208.471000	7.0002
7.27826	rUlC	sat	3	1873.610547	368.689709	7.0003
7.28161	rUlC	sat	4	1031.056087	1289.971563	7.0004
7.28495	rUlC	sat	5	1799.167097	80.770329	7.0005
7.2883	rUlC	sat	6	2141.067808	1059.877469	7.0006
7.29164	rUlC	sat	7	584.540967	1073.618517	7.0007
7.29499	rUlC	sat	8	2351.094568	787.240908	7.0008
7.29833	rUlC	sat	9	1251.219508	745.465267	7.0009
7.30134	rUlC	sat	10	1547.726382	1550.110376	7.001
7.30468	rUlC	sat	11	1894.547076	1911.162100	7.0011
7.30803	rUlC	sat	12	1809.762630	1335.718318	7.0012
7.31137	rUlC	sat	13	2087.745738	1044.463942	7.0013
7.31472	rUlC	sat	14	1879.380174	1238.157192	7.0014
7.31806	rUlC	sat	15	1148.476445	829.244751	7.0015
7.3214	rUlC	sat	16	2301.036300	1202.869100	7.0016
7.32475	rUlC	sat	17	1864.691777	344.366353	7.0017
7.32809	rUlC	sat	18	273.526707	929.413063	7.0018
7.33144	rUlC	sat	19	1204.492052	801.532139	7.0019
7.33478	rUlC	sat	20	2190.367863	1324.509489	7.002
7.33746	rUlC	sat	21	71.684087	1503.076511	7.0021
7.3408	rUlC	sat	22	1591.474329	1571.421146	7.0022
7.34415	rUlC	sat	23	841.494848	1190.441559	7.0023
7.34749	rUlC	sat	24	1630.601289	389.301984	7.0024
7.35084	rUlC	sat	25	1968.511150	1759.269237	7.0025
7.35418	rUlC	sat	26	1137.520565	822.826561	7.0026
7.35753	rUlC	sat	27	674.701473	1120.943079	7.0027
7.36087	rUlC	sat	28	1975.335100	1758.410200	7.0028
7.36422	rUlC	sat	29	1977.341723	1739.681022	7.0029
8.02693	rUlC	lte	15	1135.418235	834.825051	8.0015
8.02793	rUlC	lte	4	1031.796454	1282.609398	8.0004
8.02893	rUlC	lte	19	1191.414810	807.092942	8.0019
8.02893	rUlC	lte	23	853.285644	1196.197238	8.0023
8.03093	rUlC	lte	26	1150.794752	817.153935	8.0026
8.03193	rUlC	lte	9	1259.932647	734.189645	8.0009
8.03793	rUlC	lte	27	660.556119	1114.052471	8.0027
8.03893	rUlC	lte	0	1422.749970	541.251259	8
8.03993	rUlC	lte	10	1534.771674	1543.799777	8.001
8.04093	rUlC	lte	7	571.217337	1067.129043	8.0007
8.04293	rUlC	lte	22	1579.819786	1565.743971	8.0022
8.04793	rUlC	lte	12	1815.067872	1324.815822	8.0012
8.04793	rUlC	lte	14	1887.408223	1229.184569	8.0014
8.05393	rUlC	lte	13	2079.909145	1052.597811	8.0013
8.05393	rUlC	lte	24	1619.103858	396.604621	8.0024
8.05672	rUlC	uav1	29	1977.009472	1743.324204	8.0029
8.26823	rUlC	sat	0	1422.749970	541.251259	8
8.27157	rUlC	sat	1	1786.240447	121.756296	8.0001
8.27492	rUlC	sat	2	2312.708500	1208.471000	8.0002
8.27826	rUlC	sat	3	1868.603260	355.033781	8.0003
8.28161	rUlC	sat	4	1031.796454	1282.609398	8.0004
8.28495	rUlC	sat	5	1798.922089	92.781667	8.0005
8.2883	rUlC	sat	6	2135.474055	1046.633280	8.0006
8.29164	rUlC	sat	7	571.217337	1067.129043	8.0007
8.29499	rUlC	sat	8	2347.149061	784.137446	8.0008
8.29833	rUlC	sat	9	1259.932647	734.189645	8.0009
8.30134	rUlC	sat	10	1534.771674	1543.799777	8.001
8.30468	rUlC	sat	11	1899.150823	1900.531348	8.0011
8.30803	rUlC	sat	12	1815.067872	1324.815822	8.0012
8.31137	rUlC	sat	13	2079.909145	1052.597811	8.0013
8.31472	rUlC	sat	14	1887.408223	1229.184569	8.0014
8.31806	rUlC	sat	15	1135.418235	834.825051	8.0015
8.3214	rUlC	sat	16	2301.036300	1202.869100	8.0016
8.32475	rUlC	sat	17	1859.525492	330.276757	8.0017
8.32809	rUlC	sat	18	260.679658	923.154981	8.0018
8.33144	rUlC	sat	19	1191.414810	807.092942	8.0019
8.33478	rUlC	sat	20	2197.532181	1311.057086	8.002
8.33746	rUlC	sat	21	72.145671	1518.789229	8.0021
8.3408	rUlC	sat	22	1579.819786	1565.743971	8.0022
8.34415	rUlC	sat	23	853.285644	1196.197238	8.0023
8.34749	rUlC	sat	24	1619.103858	396.604621	8.0024
8.35084	rUlC	sat	25	1963.993620	1769.632200	8.0025
8.35418	rUlC	sat	26	1150.794752	817.153935	8.0026
8.35753	rUlC	sat	27	660.556119	1114.052471	8.0027
8.36087	rUlC	sat	28	1975.335100	1758.410200	8.0028
8.36422	rUlC	sat	29	1977.009472	1743.324204	8.0029
9.02693	rUlC	lte	4	1034.747380	1276.027905	9.0004
9.02793	rUlC	lte	19	1178.570809	812.578522	9.0019
9.02993	rUlC	lte	15	1122.005964	840.556568	9.0015
9.02993	rUlC	lte	26	1164.239087	811.408614	9.0026
9.03093	rUlC	lte	9	1268.694926	722.850395	9.0009
9.03093	rUlC	lte	23	865.319101	1202.071301	9.0023
9.03793	rUlC	lte	0	1412.939217	553.947367	9
9.03993	rUlC	lte	10	1521.812469	1537.486972	9.001
9.04193	rUlC	lte	22	1568.257125	1560.111439	9.0022
9.04293	rUlC	lte	27	646.576748	1107.242762	9.0027
9.04593	rUlC	lte	7	557.895653	1060.635575	9.0007
9.04693	rUlC	lte	12	1821.620065	1314.861143	9.0012
9.04793	rUlC	lte	14	1895.356256	1220.301354	9.0014
9.05393	rUlC	lte	13	2072.187119	1060.703065	9.0013
9.05593	rUlC	lte	24	1607.412280	404.030619	9.0024
9.06231	rUlC	uav1	29	1979.359961	1746.137663	9.0029
9.26823	rUlC	sat	0	1412.939217	553.947367	9
9.27157	rUlC	sat	1	1785.325237	108.330137	9.0001
9.27492	rUlC	sat	2	2312.708500	1208.471000	9.0002
9.27826	rUlC	sat	3	1863.702783	341.669277	9.0003
9.28161	rUlC	sat	4	1034.747380	1276.027905	9.0004
9.28495	rUlC	sat	5	1797.956252	103.974817	9.0005
9.2883	rUlC	sat	6	2129.873148	1033.372421	9.0006
9.29164	rUlC	sat	7	557.895653	1060.635575	9.0007
9.29499	rUlC	sat	8	2343.407713	779.100189	9.0008
9.29833	rUlC	sat	9	1268.694926	722.850395	9.0009
9.30134	rUlC	sat	10	1521.812469	1537.486972	9.001
9.30468	rUlC	sat	11	1903.677096	1890.079556	9.0011
9.30803	rUlC	sat	12	1821.620065	1314.861143	9.0012
9.31137	rUlC	sat	13	2072.187119	1060.703065	9.0013
9.31472	rUlC	sat	14	1895.356256	1220.301354	9.0014
9.31806	rUlC	sat	15	1122.005964	840.556568	9.0015
9.3214	rUlC	sat	16	2301.036300	1202.869100	9.0016
9.32475	rUlC	sat	17	1855.156351	318.361140	9.0017
9.32809	rUlC	sat	18	247.724789	916.844262	9.0018
9.33144	rUlC	sat	19	1178.570809	812.578522	9.0019
9.33478	rUlC	sat	20	2204.696140	1297.605391	9.002
9.33746	rUlC	sat	21	72.597444	1534.262131	9.0021
9.3408	rUlC	sat	22	1568.257125	1560.111439	9.0022
9.34415	rUlC	sat	23	865.319101	1202.071301	9.0023
9.34749	rUlC	sat	24	1607.412280	404.030619	9.0024
